Bin1	Bin2	Bin3	Bin4	Bin5	genes	q_value	p_value
0.00013819	0.00015051	0.00014599	0.00014416	0.00015328	Pex13	0.518981128282918	0.42567
3.464e-05	2.9491e-05	4.7156e-05	2.8038e-05	4.1832e-05	Pex14	0.542087720130908	0.51211
8.477e-05	6.8597e-05	0.00010581	0.00010266	8.9162e-05	Pex16	0.58701855359786	0.65154
0.0001642	0.00012492	0.0001387	0.0001675	0.00017301	Pex19	0.434272524062921	0.24
2.9942e-05	3.1507e-05	4.1598e-05	3.6035e-05	3.1908e-05	Fxr1	0.542107559422218	0.51318
7.5407e-05	8.3574e-05	0.00010997	6.9991e-05	4.0217e-05	Tnrc6a	0.0280556478435339	0.0008177
6.5275e-05	8.053e-05	8.2309e-05	7.5556e-05	6.7766e-05	Tnrc6b	0.328061831599871	0.10904
1.9238e-05	1.1286e-05	1.7798e-05	2.8645e-05	1.6436e-05	Tnrc6c	0.59212396407855	0.67167
7.1564e-05	0.00010115	6.574e-05	7.4593e-05	6.793e-05	Bcap29	0.513984507270072	0.41638
0.00019196	0.00014369	0.00014728	0.00017263	0.00018836	Bcap31	0.661011757721093	0.92344
7.4148e-05	3.9451e-05	7.6501e-05	6.1654e-05	4.9213e-05	Nbeal1	0.543191469703086	0.51566
0.00033663	0.00027926	0.00038453	0.00036712	0.00028611	Cyp51	0.216723461979212	0.038294
5.0316e-05	5.4314e-05	4.1397e-05	3.6773e-05	3.7868e-05	Mtx1	0.633860128122036	0.81877
7.4074e-05	9.9706e-05	7.9133e-05	8.5399e-05	4.967e-05	Mtx2	0.5270173530337	0.44341
0.00011753	0.00011566	0.000119	0.00010348	0.00013866	Erp29	0.496605075910394	0.36849
0.00035849	0.00035436	0.00040471	0.00040546	0.00043033	Sept2	0.434272524062921	0.24016
0.00011907	9.9581e-05	8.0595e-05	9.926e-05	6.9626e-05	Sept4	0.511296447659107	0.40783
2.9101e-05	2.9488e-05	2.7955e-05	2.6131e-05	2.3905e-05	Sept5	0.456122905060503	0.27524
0.00056526	0.00062889	0.00052552	0.00054965	0.00052477	Sept7	0.59212396407855	0.6728
9.257e-05	8.8975e-05	8.4004e-05	0.00010035	9.8221e-05	Sept8	0.359374414092208	0.14443
0.00019343	0.00023854	0.00021731	0.0001867	0.00018628	Erp44	0.443836376925603	0.25423
8.9529e-05	0.00012798	9.0003e-05	0.00016675	0.0001288	Sept9	0.0209869947704467	0.00053678
2.0865e-06	2.6172e-06	2.0273e-06	2.7329e-06	3.654e-06	Gm13202	0.550559543440867	0.53559
7.8637e-05	8.3621e-05	0.0001032	5.531e-05	8.4237e-05	Scyl1	0.377407369985922	0.16466
9.5266e-05	0.0001019	0.00012681	0.00010718	7.108e-05	Zc3h7a	0.520585811065424	0.42797
3.0199e-06	3.4191e-06	3.2984e-06	2.9974e-06	3.6967e-06	Rpl14-ps1	0.359374414092208	0.14373
7.5278e-05	6.5493e-05	7.9622e-05	4.6009e-05	6.517e-05	Flywch1	0.52749845905158	0.44623
6.5084e-05	0.00010046	9.8192e-05	8.4984e-05	9.0508e-05	Tgfb2	0.356275394781712	0.13796
0.00012481	0.00014323	0.00017984	0.00015591	0.00013173	Limk2	0.130006605144892	0.01219
0.00016656	0.00013757	0.0001461	0.00017189	0.00014744	Ewsr1	0.408971209822943	0.19842
4.7703e-05	3.251e-05	3.4124e-05	4.4648e-05	4.9288e-05	Gm266	0.561129337865213	0.56206
3.0685e-05	4.0347e-05	2.6607e-05	3.8196e-05	3.3529e-05	Hpf1	0.673629072123759	0.98646
7.6308e-07	8.9765e-07	6.4468e-07	7.8322e-07	7.0492e-07	Gm6204	0.161463396595214	0.019247
1.5999e-06	1.637e-06	2.0036e-06	1.7721e-06	1.5058e-06	Gm6210	0.614307705077048	0.75138
0.00012925	0.000131	0.00013596	0.00013991	0.00011042	Ate1	0.430846731630501	0.22992
2.1643e-07	2.2453e-07	1.6202e-07	2.5956e-07	2.2673e-07	Gm6222	0.561953927686998	0.56556
3.5707e-06	2.7264e-06	2.6735e-06	3.0441e-06	3.0932e-06	Gm6223	0.673629072123759	0.98815
6.0624e-05	6.3784e-05	6.5286e-05	6.8186e-05	6.1082e-05	Atf2	0.58167716091312	0.63277
0.00010924	0.00011859	8.7642e-05	9.3876e-05	0.00010464	Atf4	0.632735614435748	0.81405
8.9242e-05	8.3156e-05	9.134e-05	0.00010326	8.1772e-05	Trappc13	0.571382565442018	0.59776
7.4609e-07	8.3152e-07	7.691e-07	8.4132e-07	8.1014e-07	Gm13292	0.550586530260364	0.53578
7.0249e-05	4.5929e-05	5.2569e-05	4.3174e-05	4.8412e-05	Atf7	0.531852329137503	0.46366
8.6935e-05	0.00013253	8.7239e-05	9.9195e-05	2.8081e-05	Txndc11	0.318183066847645	0.09748
7.9286e-05	0.00011458	7.001e-05	0.00010024	8.7782e-05	Txndc12	0.0843162654303028	0.0047894
0.00024211	0.00027676	0.00021893	0.00021344	0.00023868	Txndc15	0.509747389517701	0.40494
5.5125e-05	4.2093e-05	3.3538e-05	3.924e-05	5.0495e-05	Txndc17	0.541253344042591	0.50865
0.00062319	0.00056755	0.00063312	0.00065598	0.00051841	Hacd2	0.469447831999022	0.29808
0.0013885	0.0016785	0.0015866	0.0014851	0.0013766	Hacd3	0.248050108347917	0.053847
0.00013296	0.00012346	0.00012922	0.00013753	0.00016528	Etfdh	0.478828735338436	0.32105
0.0001686	0.0001005	0.0001484	0.00016847	0.00016424	Dock1	0.645977247953692	0.86508
0.00013756	0.00015407	0.0002047	0.00012784	0.00013847	Atg3	0.620064712788755	0.76885
7.431e-05	3.0215e-05	5.5831e-05	4.7569e-05	6.6124e-05	Dock4	0.438523366860809	0.24871
5.9782e-05	3.5743e-05	3.0253e-05	4.6921e-05	5.691e-05	Dock7	0.671324956385169	0.97712
5.5731e-05	3.3712e-05	4.1542e-05	6.8151e-05	6.7108e-05	Mrpl10	0.264810524263202	0.063871
5.8201e-05	5.3965e-05	6.9455e-05	6.7937e-05	6.0408e-05	Mrpl12	0.435824539776072	0.2431
2.1922e-05	1.8699e-05	1.596e-05	3.0723e-05	1.8777e-05	Mrpl14	0.553902101311229	0.54279
7.6387e-05	6.1794e-05	7.9134e-05	9.2818e-05	8.8562e-05	Mrpl15	0.172848838630029	0.022153
0.00010359	0.00011864	0.00011504	0.00010754	9.9519e-05	Mrpl17	0.45680782034305	0.27806
8.9057e-05	5.4535e-05	6.064e-05	6.8953e-05	9.3465e-05	Mrpl18	0.660386244068343	0.91975
4.0962e-05	4.369e-05	5.3592e-05	4.2519e-05	4.3464e-05	Trappc2l	0.601143537893914	0.70706
9.7435e-05	8.9294e-05	8.4718e-05	0.00010853	8.916e-05	Mlycd	0.526509759066596	0.44211
6.5075e-05	7.8243e-05	6.3276e-05	6.1068e-05	6.9717e-05	Mrpl20	0.625202821342231	0.78187
1.0885e-06	1.0028e-06	1.688e-06	1.1749e-06	1.0968e-06	Gm6263	0.478828735338436	0.32029
3.002e-05	3.3251e-05	4.5536e-05	3.3455e-05	2.8659e-05	Mrpl21	0.238309948867415	0.049683
3.4278e-05	2.2747e-05	2.2228e-05	2.2503e-05	3.4486e-05	Mrpl22	0.494232761039041	0.36361
2.0879e-07	1.8824e-07	2.2662e-07	2.1413e-07	1.5963e-07	Gm6265	0.591855929831415	0.66483
9.4647e-06	9.4629e-06	1.4651e-05	6.7586e-06	1.1408e-05	Mrpl23	0.656960223584265	0.90922
4.3395e-05	3.0681e-05	3.3819e-05	4.9043e-05	5.6549e-05	Mrpl24	0.24857127262475	0.054106
5.3866e-05	5.9911e-05	6.2333e-05	4.7521e-05	6.3359e-05	Mrpl27	0.320996356127753	0.10001
9.8866e-05	9.8596e-05	9.9994e-05	8.0187e-05	9.7204e-05	Mrpl28	0.522866476967137	0.43176
0.00010404	6.4664e-05	0.0001233	9.1842e-05	9.1186e-05	Col9a3	0.649604473498779	0.87623
0.00012705	0.00016485	0.00019772	0.00015532	0.00013457	Lims1	0.204773433404495	0.033069
7.082e-05	8.3125e-05	7.855e-05	7.6993e-05	7.3713e-05	Mrpl30	0.411211157155534	0.20156
4.3952e-05	4.132e-05	3.2669e-05	5.022e-05	4.9459e-05	Mrpl32	0.574153924910089	0.60524
1.9177e-05	1.0222e-05	1.2292e-05	4.0271e-05	1.7249e-05	Mrpl33	0.313913062521751	0.094978
4.1955e-05	4.294e-05	4.8769e-05	3.9772e-05	4.1024e-05	Mrpl34	0.671324956385169	0.97732
5.4025e-05	3.1725e-05	4.0305e-05	6.7749e-05	5.1485e-05	Mrpl35	0.547630268182159	0.52689
5.665e-05	7.4449e-05	9.0461e-05	6.9588e-05	6.4178e-05	Mrpl36	0.434272524062921	0.24072
4.6661e-05	3.1098e-05	5.3351e-05	4.0036e-05	8.2659e-05	Mrpl38	0.160168226737121	0.018911
5.7883e-05	6.6621e-05	7.3074e-05	3.4056e-05	4.9877e-05	Mrpl39	0.454292980569944	0.27312
6.1753e-05	3.8379e-05	5.8722e-05	5.7532e-05	6.4475e-05	Mrpl40	0.601143537893914	0.70603
6.3261e-05	8.7942e-05	9.8213e-05	6.662e-05	6.6769e-05	Mrpl41	0.432076984994709	0.23156
8.4009e-05	9.3392e-05	0.00010137	9.087e-05	1e-04	Mrpl42	0.469859779023384	0.29882
5.2953e-05	4.1633e-05	0.0001077	7.051e-05	5.7907e-05	Mrpl43	0.583425131786913	0.63855
6.9746e-05	7.8775e-05	8.5811e-05	8.817e-05	8.4754e-05	Mrpl45	0.606060348523737	0.72801
4.8146e-05	5.9884e-05	3.1575e-05	4.3521e-05	4.1341e-05	Mrpl48	0.585264167829909	0.64652
0.00023884	0.00022569	0.000191	0.00024503	0.00023948	Chil1	0.626465076393409	0.79394
0.0001126	0.00014342	0.00015271	9.764e-05	9.2108e-05	Gpr107	0.193168588618493	0.029388
0.00013546	0.00012952	9.3521e-05	0.00013562	0.00018334	Gpr108	0.480805859664711	0.32574
0.00032558	0.00032591	0.00035425	0.00038127	0.00029233	Atl2	0.483227844061118	0.33586
5.6494e-05	7.0518e-05	5.4586e-05	5.8613e-05	7.5003e-05	Mrpl50	0.480765979957974	0.32557
7.4612e-05	6.7157e-05	7.264e-05	8.2134e-05	8.0046e-05	Mrpl51	0.362805711775207	0.14901
1.9894e-05	1.5848e-05	1.4641e-05	1.7385e-05	1.7353e-05	Mrpl52	0.660445282177767	0.92102
0.00010232	9.2234e-05	5.1035e-05	8.6425e-05	8.5932e-05	Mrpl55	0.340272815569854	0.12322
4.6368e-05	5.7283e-05	3.5147e-05	4.9161e-05	5.4848e-05	Mrpl57	0.0518464812373729	0.0019706
4.1287e-05	3.144e-05	3.8451e-05	4.788e-05	5.2468e-05	Mrpl58	0.59306825063794	0.67554
6.6424e-05	0.00010693	0.00010006	7.7371e-05	6.6794e-05	Trappc6b	0.367307418915141	0.15421
6.5363e-06	8.9506e-06	2.4172e-06	4.1166e-06	6.5737e-06	Uba52	0.496605075910394	0.37035
7.6138e-05	6.5889e-05	5.4418e-05	9.3373e-05	8.2137e-05	Mul1	0.503141732877527	0.38711
3.9297e-05	4.18e-05	3.7826e-05	4.4976e-05	4.1149e-05	Gpr137	0.656960223584265	0.90704
0.00012064	9.7313e-05	0.00014803	0.0001181	8.6618e-05	Rnft1	0.349449923162667	0.12991
0.00035709	0.00038899	0.00035282	0.00027802	0.00032981	Gpr146	0.480851583958616	0.32604
6.2425e-05	4.1159e-05	6.673e-05	8.4321e-05	3.9431e-05	Mdga2	0.663755213291902	0.93813
3.3683e-06	6.8876e-06	9.6552e-06	5.6505e-06	3.9171e-06	Gpr162	0.00514415731472961	7.3047e-05
0.00021118	0.00023339	0.00022467	0.0002059	0.00018207	Ece1	0.360685123213932	0.14632
9.9693e-05	9.366e-05	0.00010962	0.00012198	9.1554e-05	Slmo1	0.486917085730492	0.34161
8.4898e-05	8.5471e-05	0.00010813	0.00010629	9.9825e-05	Slmo2	0.557184209881385	0.55024
5.9875e-05	2.5967e-05	6.4313e-05	5.1091e-05	5.5738e-05	Atrn	0.513984507270072	0.41659
0.00017109	0.00020054	0.00024669	0.00016843	0.00016844	Atrx	0.291785636753379	0.08027
9.2516e-06	1.0083e-05	6.6476e-06	1.1768e-05	9.6116e-06	Zc3h11a	0.630722117371424	0.80666
4.6039e-05	6.4522e-05	6.7095e-05	6.1373e-05	6.4926e-05	Ubald1	0.338642038974101	0.11935
6.5093e-05	4.6786e-05	4.9276e-05	4.7573e-05	8.0621e-05	Tceal8	0.281060589924723	0.07382
8.8784e-05	4.3218e-05	3.8534e-05	7.6896e-05	7.2583e-05	Txlna	0.194535644755041	0.030166
0.00028845	0.00027263	0.00026436	0.00028369	0.00032094	Ech1	0.567361833467122	0.58737
0.0020017	0.0016747	0.0019186	0.0018167	0.0018758	Atp5b	0.429559014750005	0.22728
0.0003399	0.00031293	0.00034521	0.00033491	0.00029151	Atp5d	0.547096451145565	0.52434
7.637e-05	7.3526e-05	9.4889e-05	6.5377e-05	7.3168e-05	Atp5e	0.636646885359132	0.8312
0.00023557	0.00017879	0.00021607	0.00024995	0.00021935	Atp5h	0.410104719240677	0.19966
0.00024311	0.00021565	0.00023533	0.00025635	0.00026781	Atp5j	0.56198233705741	0.56604
3.3417e-05	3.0503e-05	3.8654e-05	3.2386e-05	2.9264e-05	Atp5k	0.333415769206754	0.11324
3.002e-05	2.2361e-05	1.6498e-05	2.0767e-05	1.7299e-05	Atp5l	0.344075242440551	0.12568
0.00030764	0.00027951	0.00028352	0.0003094	0.0003081	Atp5o	0.673629072123759	0.98766
0.00022297	0.00019139	0.0001979	0.00017463	0.00023192	Eci1	0.25140684540808	0.055479
0.00037011	0.00036525	0.00036563	0.00035433	0.00035957	Eci2	0.591965560590028	0.66763
0.0014021	0.0013497	0.0013325	0.0013568	0.0013876	Tspan3	0.644295319601739	0.85682
5.3618e-05	3.7936e-05	3.5273e-05	4.7472e-05	6.0828e-05	Tspan5	0.58701855359786	0.65106
0.0066959	0.0071577	0.0060753	0.0064972	0.0072022	Tspan7	0.0649411469092031	0.0028005
0.0001497	0.00010333	9.3402e-05	0.0001742	0.00014462	Tspan9	0.531852329137503	0.46253
0.00010239	0.00010748	0.00010213	8.5336e-05	9.1158e-05	Il11ra1	0.565882088457406	0.58444
7.075e-05	6.7751e-05	0.00015085	7.9689e-05	5.7264e-05	Atp9b	0.460133704498989	0.28753
9.3919e-06	1.3499e-05	2.4287e-06	9.9167e-06	2.5478e-06	C230062I16Rik	0.266191154419378	0.064666
2.3763e-05	1.6003e-05	3.1721e-05	3.009e-05	2.1773e-05	Zfand3	0.478565455480393	0.31976
0.00017449	0.00017318	0.00016392	0.0001429	0.00018181	Zfand5	0.671324956385169	0.97815
0.00015533	0.00020005	0.00010866	0.00014893	0.00014608	Zfand6	0.479519821612149	0.3233
6.3635e-05	7.879e-05	4.6583e-05	6.691e-05	5.0723e-05	Atp11b	0.192252659612978	0.028931
7.7407e-05	0.00012825	8.2097e-05	7.4982e-05	8.0308e-05	Ndel1	0.377967966145607	0.16675
9.6107e-05	0.00010377	0.00012952	8.6176e-05	9.6637e-05	Huwe1	0.62578787778804	0.78316
6.9948e-05	8.8279e-05	9.8599e-05	9.7421e-05	8.2277e-05	St6gal1	0.489358087089643	0.3548
0.00015093	0.00012163	0.00013518	0.00013867	0.00014779	Mrfap1	0.658678292086754	0.916
0.00012226	0.00011465	0.00010805	0.00011114	0.00011846	2010107E04Rik	0.659401374232672	0.91763
3.6883e-05	2.3546e-05	2.8512e-05	3.3151e-05	3.4974e-05	Gm13322	0.671613697327913	0.9792
7.6124e-05	9.2414e-05	0.00010959	7.5372e-05	6.3875e-05	Aasdhppt	0.492277420553037	0.35884
5.8308e-07	4.8314e-07	4.7013e-07	5.3371e-07	6.0543e-07	Gm13337	0.540966811488193	0.50663
1.503e-05	1.4124e-05	1.4652e-05	1.3653e-05	1.2019e-05	Gm13340	0.163870395159249	0.019738
1.9214e-07	2.2664e-07	1.5999e-07	2.281e-07	1.8836e-07	Gm13341	0.440039629765135	0.25122
1.5584e-05	1.4142e-05	1.5369e-05	1.9106e-05	9.6403e-06	Pdap1	0.0960356113819349	0.0059979
0.00010176	0.00020569	0.00013569	0.00013334	8.3596e-05	Ankle2	0.230647290606856	0.046225
0.00011287	0.00016559	0.0001013	8.2926e-05	0.00011694	9030624J02Rik	0.0565766508415603	0.0021874
0.00067721	0.00052237	0.00058242	0.00063162	0.00056587	Clk1	0.529770268082252	0.45619
7.1028e-05	8.8363e-05	0.00011456	6.5187e-05	7.2012e-05	Clk3	0.364262518371266	0.15145
0.00022605	0.00021357	0.0002662	0.00017338	0.00020238	Clk4	0.46914336753736	0.29691
9.8508e-05	8.0388e-05	5.4567e-05	8.9313e-05	7.3426e-05	Qdpr	0.537843978887517	0.48503
8.6187e-05	9.362e-05	9.1538e-05	0.00010336	0.00011007	Hspa13	0.613049284030646	0.74698
2.8146e-05	2.3828e-05	2.0245e-05	3.3902e-05	2.6318e-05	Kdm2a	0.59212396407855	0.67366
5.9642e-07	6.6424e-07	7.3873e-07	5.6214e-07	7.3996e-07	Gm6304	0.270535303156366	0.067746
3.5858e-05	2.0653e-05	4.5077e-05	2.809e-05	2.4487e-05	Uvssa	0.579241135807543	0.62242
8.6152e-05	7.5658e-05	6.8844e-05	8.0619e-05	9.4369e-05	Kdm3a	0.645977247953692	0.86472
9.4872e-07	8.7167e-07	8.5826e-07	1.0377e-06	9.1225e-07	Gm6316	0.554703067963854	0.54457
6.7912e-05	8.4775e-05	5.469e-05	5.3713e-05	3.8975e-05	Kdm4c	0.509747389517701	0.40449
8.7745e-05	0.00011951	0.00010327	0.00011368	0.00011484	Cln3	0.225129520095472	0.042717
0.00011463	0.00013903	0.00011242	0.00010494	0.00013172	Cln5	0.550559543440867	0.53553
8.837e-05	6.0718e-05	3.4279e-05	7.6453e-05	7.148e-05	Kdm5a	0.576743135250386	0.61421
0.00010661	0.00010105	7.0086e-05	8.8555e-05	0.00015231	Kdm5b	0.0611717377005285	0.0024594
4.0242e-06	3.716e-06	3.5398e-06	4.2432e-06	4.0889e-06	Gm13394	0.532370333207113	0.46533
0.00014359	0.00015421	0.00012583	0.00014189	0.00013749	Clmn	0.67061740479945	0.96966
0.00011457	0.00014522	0.00014726	0.00012686	0.00010718	Cand1	0.534318184332803	0.47311
3.1112e-05	2.0093e-05	2.047e-05	2.5202e-05	2.7296e-05	Kdm6b	0.599227258477044	0.69805
2.2063e-07	1.9045e-07	2.0586e-07	1.8347e-07	2.7349e-07	Gm18859	0.482062582153028	0.33415
0.00011286	9.8155e-05	0.00012485	0.00013424	0.00010267	Hspa4l	0.539561481127996	0.49636
2.2198e-06	1.7404e-06	2.1837e-06	1.7713e-06	1.6961e-06	Gm28661	0.532370333207113	0.46488
2.682e-05	2.8054e-05	2.8202e-05	4.4905e-05	2.6602e-05	Acin1	0.145003311845695	0.015167
0.00010463	5.7516e-05	0.00010265	7.8163e-05	0.00011081	Clpb	0.520274736733676	0.42737
0.001154	0.0010454	0.0013977	0.0013533	0.0010532	Tril	0.103354485981825	0.0071005
0.00011375	0.00016462	0.00017542	0.00012361	9.4722e-05	Fzd1	0.194416869992358	0.029951
0.00010864	8.1771e-05	9.5087e-05	0.00011366	0.0001121	Fzd2	0.524672379434862	0.43725
0.00013579	0.00010746	0.0001017	0.0001263	0.00013524	Clpp	0.663755213291902	0.93784
0.00017736	0.00029236	0.00027247	0.00023512	0.00021038	Fzd9	0.0158089223601137	0.00037143
0.00011214	0.00016649	0.00019547	0.00011707	8.4288e-05	Clpx	0.0687433511887168	0.0031917
9.4981e-07	1.1943e-06	9.6315e-07	1.304e-06	1.4863e-06	Gm6382	0.335286597112634	0.11462
0.00011196	0.0001115	0.000128	0.00010926	8.4078e-05	Caskin1	0.547096451145565	0.5245
4.4504e-05	7.7524e-05	4.8156e-05	5.4514e-05	4.5259e-05	Caskin2	0.144226700576337	0.014927
5.1797e-07	7.1582e-07	4.3626e-07	5.0649e-07	5.5855e-07	Gm6394	0.356275394781712	0.13983
9.7476e-07	6.9483e-07	9.4156e-07	6.09e-07	1.0708e-06	Gm6395	0.59212396407855	0.67154
0.00022237	0.00027508	0.00024817	0.00023546	0.00022778	Hadha	0.506268902491186	0.3981
0.00033191	0.00032924	0.00032318	0.00036912	0.00034379	Hadhb	0.583363044579907	0.63742
2.7375e-05	1.5623e-05	2.2815e-05	4.0103e-05	2.7362e-05	Crtc3	0.374877860992441	0.16116
0.00011248	0.00010095	0.00010523	0.00010189	0.00010765	Clta	0.656960223584265	0.90935
8.414e-05	7.9909e-05	8.7735e-05	7.279e-05	6.5779e-05	Cltb	0.407761191484178	0.19669
0.00020235	0.00019699	0.0002965	0.00021472	0.00020893	Cltc	0.216620709794622	0.037857
5.594e-05	6.1266e-05	4.3044e-05	6.4419e-05	5.0705e-05	Serf2	0.64334162926694	0.84986
0.00011147	0.00016407	0.00012281	0.00012015	0.00011559	Cluh	0.232141303606495	0.04674
0.00017557	0.00017674	0.00022042	0.00017706	0.00017321	Unc50	0.644777320628178	0.8586
0.00013584	0.00012993	0.00015528	0.00018514	0.00016235	Papss1	0.56741133699405	0.58759
9.3358e-05	5.083e-05	6.6868e-05	0.00010509	0.0001914	Papss2	0.00434937452704927	5.3726e-05
8.9801e-05	5.738e-05	8.461e-05	0.00011012	8.4124e-05	Sgip1	0.598958051199509	0.69442
0.00047641	0.00043185	0.00049965	0.00050314	0.00045939	Capza2	0.618387859111381	0.76263
6.4207e-05	7.4817e-05	7.8136e-05	6.3067e-05	5.8755e-05	Syngr1	0.604480206123941	0.71964
0.00011343	0.00012135	8.7416e-05	8.7169e-05	6.5772e-05	Lztr1	0.432693714130227	0.23283
0.00010282	0.00011217	9.2502e-05	0.00013137	0.00010885	Aup1	0.356275394781712	0.13881
3.5918e-05	6.1599e-05	4.5058e-05	3.5067e-05	5.0594e-05	Serhl	0.0645351761714427	0.0027638
0.00012472	8.4424e-05	0.00017964	0.00013337	0.00013018	0610037L13Rik	0.420450122242356	0.21394
0.00021824	0.00022351	0.00019959	0.00019868	0.0002864	Maged1	0.080924716915593	0.0044912
0.00013624	0.00019862	0.0001724	0.00017275	0.00016307	Maged2	0.150585944319238	0.016593
7.0895e-05	6.6909e-05	8.0483e-05	4.8892e-05	6.8882e-05	Mettl9	0.522613521485675	0.43069
0.00011474	0.00013321	0.00013245	0.00011686	0.000123	Edf1	0.579950687269835	0.62424
5.8997e-05	5.992e-05	5.993e-05	5.6565e-05	6.2719e-05	Rab11fip4	0.569479824054426	0.59288
9.1733e-06	1.0257e-05	9.6281e-06	7.752e-06	6.3066e-06	AA465934	0.107428736516977	0.0078151
6.8032e-05	5.9499e-05	7.9955e-05	6.8976e-05	6.4186e-05	3830406C13Rik	0.565211967826421	0.581
2.6284e-05	2.967e-05	4.2204e-05	2.6266e-05	2.8964e-05	Rps19bp1	0.546953483977833	0.5224
8.3038e-05	7.6948e-05	6.4526e-05	5.5857e-05	7.2373e-05	Mageh1	0.516978692096217	0.42232
8.2324e-05	0.00010441	7.3654e-05	0.00013249	9.7544e-05	Fzr1	0.522866476967137	0.43292
0.00015762	0.0001363	0.00014277	0.00018448	0.00012513	Serp1	0.273919927343695	0.069897
7.1346e-05	6.9322e-05	8.0156e-05	6.6017e-05	7.4554e-05	Ifi27	0.47512699067528	0.31094
2.4307e-05	2.0405e-05	2.4821e-05	2.5166e-05	2.103e-05	Atox1	0.561046333269501	0.56181
0.00025624	0.00032457	0.00051578	0.00045897	0.00043461	Cyr61	0.00387183036834935	4.3757e-05
6.5025e-05	6.5174e-05	6.774e-05	6.6406e-05	2.734e-05	Rev3l	0.326356434161586	0.10672
0.00075437	0.00081947	0.00072392	0.00076437	0.00066964	Cxcl14	0.230471530108134	0.045924
0.00011168	0.00011757	0.00010609	0.00011401	0.00011232	Ubac1	0.579241135807543	0.62215
0.00017752	0.00012804	0.00021785	0.00016388	0.00015415	Ubac2	0.280476054760953	0.072988
2.9284e-07	1.8234e-07	4.1766e-07	2.6484e-07	3.2386e-07	Rpl15-ps3	0.653552316109067	0.89514
0.00011093	8.8042e-05	0.00010487	9.1876e-05	0.00015373	Lpcat1	0.396203737271336	0.18314
4.4579e-05	6.9589e-05	2.5567e-05	6.3453e-05	5.3855e-05	Fam102a	0.481090819527089	0.32739
0.00037905	0.00040673	0.00034912	0.00041798	0.00038602	Lpcat3	0.590639825700534	0.66241
4.0373e-06	3.7883e-06	3.2678e-06	3.5261e-06	3.6534e-06	Gm13436	0.59375067922177	0.67773
3.1237e-05	2.7041e-05	3.0191e-05	2.7526e-05	2.2191e-05	Fam104a	0.529212132289847	0.4547
3.8821e-05	2.6652e-05	5.0719e-05	4.1918e-05	2.5831e-05	Vps13c	0.591212723347939	0.66358
6.0456e-05	7.6537e-05	4.4766e-05	5.0621e-05	4.0361e-05	Vps13d	0.565378409531277	0.58165
4.825e-06	5.1266e-06	3.0243e-06	4.8534e-06	4.7806e-06	Gm13443	0.432693714130227	0.23292
5.4007e-05	8.371e-05	6.9229e-05	9.2199e-05	6.715e-05	Tsc2	0.436347182430014	0.24385
1.2227e-06	1.3881e-06	1.0034e-06	1.3359e-06	1.1508e-06	Gm13453	0.571382565442018	0.59718
1.4585e-05	1.5556e-05	1.3536e-05	1.5891e-05	1.4522e-05	Gm13456	0.52749845905158	0.44745
2.308e-06	2.4536e-06	2.4386e-06	2.6469e-06	2.9865e-06	Gm13461	0.344075242440551	0.12582
2.869e-07	3.1291e-07	3.0378e-07	2.4208e-07	2.2791e-07	Gm13464	0.501316250038861	0.38003
0.00075067	0.00080021	0.00084734	0.00068996	0.00069418	Fam107a	0.472902578290479	0.30578
3.9315e-07	3.6794e-07	3.6246e-07	3.2424e-07	5.0324e-07	Gm6419	0.434272524062921	0.24013
0.00032185	0.00033285	0.00034014	0.00027763	0.00030601	Hrh1	0.338863492814062	0.12015
0.00048449	0.00053637	0.00045051	0.00046394	0.00056375	Wscd1	0.449949083761791	0.26739
6.824e-07	7.3618e-07	7.1812e-07	6.4482e-07	7.4636e-07	Gm6421	0.47512699067528	0.31424
6.2535e-05	5.8235e-05	6.0881e-05	6.2889e-05	6.1434e-05	Gm13493	0.58068882918917	0.62609
4.9478e-07	3.8216e-07	4.1809e-07	5.2103e-07	3.8099e-07	Gm6444	0.43005412202198	0.22779
0.0002336	0.00025747	0.00022157	0.00025194	0.00025993	Nim1k	0.357509148327764	0.14205
0.0005908	0.00053096	0.0008175	0.00055607	0.00048571	Eva1a	0.374877860992441	0.16179
1.7194e-06	2.3199e-06	1.6167e-06	1.216e-06	1.9073e-06	Stxbp3-ps	0.360685123213932	0.14653
2.581e-06	3.027e-06	2.2364e-06	1.7499e-06	2.7984e-06	Gm6467	0.206234750418086	0.033673
1.381e-06	1.3468e-06	1.4416e-06	1.1803e-06	1.3733e-06	Gm6472	0.642734595593287	0.84773
4.1635e-06	4.8006e-06	5.8216e-06	3.8269e-06	4.295e-06	Gm6483	0.458940995823688	0.28513
3.8769e-05	4.2609e-05	3.6656e-05	3.0967e-05	3.0893e-05	Kansl1	0.374877860992441	0.1607
5.204e-07	6.5656e-07	5.983e-07	6.3807e-07	6.5247e-07	Gm6485	0.539561481127996	0.49408
5.1258e-05	5.5059e-05	6.4206e-05	5.8629e-05	5.1508e-05	Kansl2	0.43711502204552	0.24557
7.5595e-05	6.0617e-05	6.4942e-05	8.7841e-05	8.1971e-05	Kansl3	0.480851583958616	0.3262
0.0036383	0.0035439	0.0035403	0.0036322	0.0034289	Atp1a2	0.601143537893914	0.70741
1.7491e-07	1.8478e-07	1.6947e-07	2.5203e-07	1.8857e-07	Atp1a4	0.47512699067528	0.31168
